Month,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Plane of Array Irradiance (W/m^2),DC Array Output (W),AC System Output (W)
11,802,58,547.432,1875.114,1804.641
11,866,65,696.222,2365.444,2276.489
11,893,68,779.548,2625.949,2526.265
11,900,67,790.785,2622.739,2523.192
11,881,63,724.553,2399.321,2309.007
11,832,57,590.252,1967.763,1893.969
11,708,50,394.867,1300.806,1249.139
11,451,28,159.682,482.301,452.138
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,11,10.412,40.011,18.877
11,0,10,9.461,36.206,15.141
11,0,62,58.87,223.491,198.832
11,0,86,81.959,309.208,282.795
11,0,64,60.797,228.694,203.93
11,5,172,174.381,647.941,613.93
11,0,142,139.463,521.525,490.474
11,0,64,60.776,228.547,203.787
11,0,41,38.886,147.173,124.018
11,0,25,23.713,90.285,68.215
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,365,19,111.806,347.461,320.243
11,717,46,355.861,1199.928,1151.248
11,842,60,568.329,1961.524,1887.957
11,902,68,720.001,2451.812,2359.37
11,927,72,805.29,2746.232,2641.382
11,904,81,805.667,2755.682,2650.42
11,701,100,641.352,2217.374,2134.235
11,651,86,515.412,1789.957,1722.466
11,708,45,386.206,1312.336,1260.322
11,421,31,155.991,490.664,460.313
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,12,11.362,43.87,22.664
11,1,75,75.592,288.922,262.93
11,515,101,423.166,1520.781,1462.274
11,330,180,440.209,1586.852,1526.202
11,160,229,379.315,1369.342,1315.592
11,46,213,262.385,950.192,908.499
11,289,196,437.277,1539.587,1480.473
11,16,141,151.14,547.562,515.913
11,0,68,65.965,243.265,218.207
11,0,27,26.12,97.969,75.755
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,269,19,90.678,284.428,258.529
11,677,49,338.934,1159.16,1111.661
11,835,61,560.634,1936.183,1863.531
11,908,66,716.464,2428.775,2337.27
11,939,68,804.215,2615.113,2515.888
11,937,71,814.102,2627.951,2528.183
11,382,178,482.441,1624.003,1562.13
11,440,125,424.091,1458.722,1402.19
11,75,98,138.472,492.845,462.445
11,29,32,41.765,150.304,127.088
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,209,17,74.369,235.394,210.496
11,608,50,313.031,1069.095,1024.148
11,767,66,525.248,1829.901,1761.02
11,842,74,682.596,2344.102,2255.998
11,874,78,769.831,2618.399,2519.035
11,842,83,758.688,2570.875,2473.512
11,846,65,690.597,2336.507,2248.705
11,5,131,133.689,484.288,454.081
11,210,94,206.493,723.861,687.999
11,93,32,66.074,225.449,200.751
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,2,1.889,7.27,0
11,0,16,15.145,57.968,36.502
11,0,39,36.985,140.632,117.604
11,0,64,60.781,230.674,205.87
11,0,59,56.032,211.768,187.343
11,0,93,88.779,333.346,306.427
11,0,129,126.23,474.713,444.72
11,55,151,194.21,723.481,687.629
11,0,62,59.822,226.85,202.123
11,0,16,15.156,58.232,36.761
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,160,17,62.733,206.075,181.764
11,570,57,302.374,1040.614,996.458
11,0,66,62.684,237.303,212.366
11,174,190,332.698,1202.656,1153.897
11,36,199,238.944,881,841.14
11,122,223,343.814,1244.754,1194.758
11,492,150,536.716,1891.015,1819.978
11,378,131,391.01,1386.607,1332.326
11,248,88,215.978,764.37,727.5
11,347,28,132.366,420.822,392.023
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,201,13,66.707,208.598,184.237
11,611,46,302.297,1040.873,996.711
11,768,63,515.769,1829.942,1761.06
11,838,72,670.216,2367.889,2278.836
11,866,77,755.295,2650.953,2550.207
11,858,81,761.899,2660.738,2559.574
11,830,79,695.255,2420.769,2329.588
11,39,144,176.516,644.875,610.937
11,0,66,64.283,239.497,214.516
11,0,17,16.108,61.133,39.609
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,249,13,76.691,238.655,213.691
11,685,43,326.207,1112.855,1066.677
11,835,57,543.986,1893.278,1822.161
11,906,65,700.91,2445.928,2353.726
11,935,69,789.38,2727.331,2623.302
11,921,75,794.662,2730.761,2626.583
11,896,72,731.826,2511.114,2416.238
11,835,65,589.742,2009.982,1934.649
11,697,53,381.846,1281.358,1230.274
11,381,26,138.812,437.217,408.058
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,14,13.267,51.745,30.395
11,389,60,229.636,801.282,763.479
11,347,115,336.486,1205.972,1157.116
11,363,160,433.714,1529.287,1470.506
11,426,175,534.062,1842.809,1773.476
11,446,174,552.331,1888.794,1817.836
11,828,80,691.394,2293.701,2207.59
11,759,72,550.745,1834.25,1765.217
11,621,57,354.315,1156.943,1109.507
11,305,26,119.209,373.687,345.91
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,9,8.518,33.207,12.197
11,102,69,118.184,435.353,406.234
11,274,122,295.498,1080.506,1035.239
11,515,129,509.573,1809.63,1741.457
11,479,162,557.619,1960.639,1887.104
11,807,77,712.406,2471.816,2378.557
11,693,94,614.221,2130.888,2051.054
11,525,101,445.356,1544.945,1485.659
11,63,89,123.26,445.322,415.984
11,0,25,24.497,92.049,69.947
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,9,8.518,32.982,11.977
11,301,60,194.359,682.408,647.563
11,765,58,499.685,1739.045,1673.306
11,841,66,655.723,2238.279,2154.332
11,876,69,738.339,2485.225,2391.415
11,878,70,749.735,2478.711,2385.169
11,857,66,686.595,2267.68,2182.589
11,800,59,557.596,1847.753,1778.245
11,674,47,362.469,1180.671,1132.551
11,365,22,127.888,390.403,362.266
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,544,41,265.526,895.472,855.233
11,467,94,375.133,1317.968,1265.784
11,819,73,647.055,2213.951,2130.945
11,549,142,583.834,1974.671,1900.627
11,644,118,638.166,2126.378,2046.714
11,597,117,570.77,1901.219,1829.819
11,493,105,426.009,1420.253,1364.928
11,113,88,149.981,523.654,492.554
11,22,25,31.733,112.842,90.346
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,57,57.03,214.962,190.474
11,82,126,179.969,655.017,620.835
11,351,156,417.748,1461.484,1404.865
11,647,114,627.348,2125.772,2046.13
11,488,160,563.857,1913.625,1841.781
11,227,185,366.679,1272.028,1221.224
11,787,53,540.256,1790.45,1722.943
11,229,82,199.508,678.583,643.831
11,86,25,55.284,184.693,160.806
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,191,61,146.64,516.201,485.271
11,734,52,469.572,1621.664,1559.869
11,242,169,360.291,1278.214,1227.224
11,521,147,566.569,1964.122,1890.46
11,537,147,584.273,2009.683,1934.361
11,786,70,642.4,2184.217,2102.353
11,725,75,531.152,1799.945,1732.108
11,213,82,192.49,668.176,633.676
11,269,24,107.569,339.093,312.053
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,48,61,83.499,309.366,282.95
11,172,122,230.65,823.965,785.583
11,359,151,415.567,1425.471,1369.982
11,513,148,560.709,1855.3,1785.527
11,751,101,693.679,2286.665,2200.83
11,266,178,394.741,1355.027,1301.716
11,0,91,88.515,323.358,296.649
11,211,81,190.374,666.307,631.853
11,46,24,39.951,139.015,116.017
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,13,12.302,47.028,25.764
11,0,49,46.495,175.695,151.984
11,0,124,122.554,449.939,420.499
11,0,75,71.263,261.915,236.478
11,0,127,124.221,450.992,421.528
11,0,82,78.155,284.223,258.328
11,0,93,90.703,332.387,305.488
11,0,57,55.188,204.149,179.876
11,0,10,9.463,35.192,14.146
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,39,37.275,143.495,120.411
11,0,78,75.773,290.276,264.256
11,0,30,28.442,109.299,86.87
11,0,60,56.974,217.422,192.884
11,0,33,31.302,118.892,96.281
11,0,45,42.699,162.01,138.567
11,253,134,307.801,1101.385,1055.532
11,0,48,45.618,171.044,147.424
11,72,25,51.855,180.915,157.102
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,37,59,77.654,276.892,251.148
11,83,122,176.167,623.345,589.921
11,102,172,253.057,890.15,850.051
11,119,199,311.633,1086.963,1041.515
11,261,196,423.989,1454.467,1398.069
11,0,119,116.647,413.568,384.928
11,37,132,162.801,576.678,544.354
11,603,51,334.709,1111.148,1065.019
11,261,22,103.415,325.54,298.785
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,50,50.105,196.844,172.716
11,404,94,333.854,1241.492,1191.593
11,359,145,405.448,1522.645,1464.077
11,0,135,133.186,512.859,482.005
11,23,175,193.686,743.073,706.736
11,199,180,340.546,1286.76,1235.516
11,0,22,20.843,81.228,59.329
11,94,82,134.985,511.791,480.962
11,182,25,85.265,291.045,265.009
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,565,40,257.436,910.156,869.529
11,565,71,394.057,1473.02,1416.036
11,513,117,481.737,1812.43,1744.159
11,476,149,529.884,1988.705,1914.149
11,611,120,606.093,2249.344,2164.968
11,415,148,470.239,1761.521,1695.012
11,149,138,243.627,928.743,887.623
11,457,59,279.986,1012.335,968.958
11,209,21,88.889,300.614,274.38
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
11,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,560,45,262.757,917.865,877.034
12,761,70,493.801,1784.335,1717.039
12,854,83,662.398,2376.283,2286.895
12,897,88,761.255,2672.982,2571.295
12,896,91,775.933,2706.671,2603.535
12,872,86,711.738,2491.479,2397.412
12,806,75,569.925,1971.584,1897.652
12,653,57,362.468,1249.168,1199.042
12,305,23,116.176,373.928,346.146
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,57,52,81.061,308.576,282.176
12,0,24,22.736,89.173,67.124
12,0,59,56.013,218.165,193.613
12,19,165,180.087,693.52,658.404
12,45,184,230.33,876.46,836.719
12,328,161,415.15,1541.08,1481.919
12,23,125,140.019,535.348,503.98
12,212,77,186.113,686.371,651.43
12,42,21,35.227,127.773,104.992
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,18,50,60.33,234.656,209.772
12,0,66,63.444,249.035,223.86
12,0,64,60.775,238.623,213.659
12,0,83,79.097,308.638,282.237
12,35,179,217.125,833.731,795.098
12,4,142,144.764,560.479,528.531
12,0,45,42.688,167.02,143.479
12,107,80,138.531,522.841,491.76
12,0,18,17.066,67.209,45.572
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,29,27.501,110.649,88.195
12,635,92,446.438,1656.225,1593.281
12,754,111,627.766,2311.167,2224.368
12,816,117,735.626,2678.76,2576.825
12,849,110,763.769,2760.137,2654.681
12,826,103,701.011,2539.788,2443.722
12,754,88,556.56,2022.355,1946.567
12,575,68,339.828,1225.443,1176.016
12,207,25,92.811,319.217,292.595
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,472,47,228.444,812.62,774.529
12,427,84,328.416,1229.043,1179.511
12,830,84,640.617,2335.387,2247.629
12,872,91,740.146,2681.549,2579.494
12,326,178,447.526,1659.358,1596.31
12,69,171,231.494,880.846,840.99
12,42,129,162.942,625.142,591.675
12,3,73,75.205,291.667,265.618
12,0,13,12.311,48.17,26.885
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,590,37,254.054,908.074,867.503
12,787,60,483.579,1807.286,1739.195
12,878,73,657.247,2445.781,2353.585
12,916,79,756.182,2817.734,2709.749
12,924,80,777.159,2878.762,2768.064
12,901,76,715.832,2644.571,2544.096
12,839,67,578.265,2135.323,2055.32
12,695,52,371.615,1341.86,1288.951
12,334,21,120.081,404.298,375.859
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,373,52,199.214,723.27,687.423
12,595,92,421.391,1575.605,1515.323
12,74,153,212.144,835.627,796.945
12,713,140,683.025,2546.036,2449.711
12,130,193,313.368,1209.604,1160.642
12,241,168,363.73,1397.674,1343.05
12,239,128,292.064,1120.625,1074.227
12,231,74,191.038,720.383,684.608
12,21,21,26.957,103.341,81.025
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,29,27.506,111.22,88.755
12,413,130,370.373,1400.371,1345.664
12,566,158,553.6,2068.242,1990.756
12,656,164,667.458,2493.809,2399.646
12,700,156,700.784,2598.21,2499.699
12,700,138,650.159,2412.855,2321.994
12,658,110,522.863,1940.891,1868.069
12,540,73,329.726,1197.593,1148.982
12,214,25,95.182,328.951,302.125
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,576,35,243.143,855.361,816.17
12,792,55,475.453,1738.669,1672.942
12,886,66,649.2,2356.008,2267.43
12,924,72,749.357,2685.065,2582.859
12,927,73,767.997,2723.426,2619.566
12,906,69,709.315,2498.776,2404.409
12,849,60,575.708,2029.75,1953.69
12,719,46,376.484,1304.317,1252.545
12,388,19,133.271,429.193,400.211
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,8,7.566,29.343,8.404
12,0,90,90.54,347.31,320.095
12,0,75,71.584,273.695,248.017
12,0,138,137.322,520.285,489.262
12,295,179,425.193,1559.837,1500.068
12,0,130,129.227,485.127,454.901
12,327,118,330.972,1207.219,1158.326
12,30,76,95.044,356.447,329.038
12,288,21,111.175,360.07,332.585
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,24,22.75,88.998,66.953
12,47,100,131.451,499.038,468.498
12,0,94,91.449,348.657,321.414
12,199,182,346.609,1272.677,1221.853
12,81,187,260.823,964.533,922.455
12,824,80,665.945,2342.805,2254.752
12,781,65,542.195,1895.91,1824.699
12,659,48,353.344,1211.713,1162.689
12,328,20,118.809,375.993,348.167
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,528,34,222.421,741.164,704.874
12,757,55,453.262,1591.582,1530.777
12,848,69,624.487,2185.452,2103.542
12,887,76,724.666,2514.407,2419.395
12,857,90,735.216,2538.281,2442.279
12,838,85,680.801,2355.215,2266.668
12,775,74,552.35,1904.588,1833.068
12,649,53,358.089,1214.625,1165.515
12,301,21,115.166,370.47,342.761
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,231,39,132.849,463.085,433.353
12,389,82,300.601,1083.489,1038.139
12,398,125,407.048,1469.068,1412.209
12,431,147,486.807,1754.594,1688.322
12,522,136,547.313,1962.811,1889.197
12,0,50,47.45,178.203,154.443
12,0,94,92.437,348.456,321.217
12,140,78,151.305,551.488,519.749
12,9,20,22.556,84.184,62.229
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,36,35.902,138.416,115.43
12,629,75,412.437,1461.672,1405.047
12,488,110,444.871,1610.189,1548.772
12,38,172,212.02,792.321,754.746
12,99,188,275.089,1018.673,975.122
12,0,114,111.939,420.511,391.719
12,55,129,171.138,638.546,604.759
12,313,68,227.776,810.498,772.461
12,92,22,54.173,187.627,163.682
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,90,40,82.147,300.266,274.039
12,114,111,185.589,700.278,664.997
12,184,148,282.911,1068.975,1024.031
12,253,174,383.913,1445.236,1389.128
12,194,188,353.017,1333.354,1280.703
12,201,170,329.489,1244.12,1194.144
12,322,138,353.407,1318.506,1266.306
12,71,78,121.39,458.006,428.386
12,149,26,79.975,276.364,250.631
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,153,39,100.904,364.279,336.703
12,631,69,404.831,1480.178,1422.968
12,749,84,579.031,2130.599,2050.775
12,805,90,683.93,2500.063,2405.643
12,817,92,707.029,2570.269,2472.932
12,374,148,439.485,1634.904,1572.67
12,737,77,535.19,1946.005,1872.999
12,603,58,345.799,1224.896,1175.486
12,257,24,107.683,360.398,332.905
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,347,40,168.771,590.482,557.834
12,621,68,397.821,1442.713,1386.685
12,743,82,572.072,2085.562,2007.431
12,375,155,445.22,1654.434,1591.55
12,804,92,697.491,2497.716,2403.393
12,790,86,653.259,2324.402,2237.08
12,733,75,531.031,1894.37,1823.214
12,534,64,322.454,1135.869,1089.037
12,205,24,93.912,321.681,295.007
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,0,0,0,0,0
12,399,37,181.892,640.355,606.525
12,670,63,415.184,1526.335,1467.648
12,788,75,587.363,2178.378,2096.738
12,842,80,693.224,2553.45,2456.816
12,851,83,720.758,2638.631,2538.409
12,829,79,668.292,2449.603,2357.251
12,760,71,539.316,1962.554,1888.949
12,608,57,348.312,1246.979,1196.917
