Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,17,20,0,0,12,1,0,12,0,0
10,17,21,0,0,11,1,0,11,0,0
10,17,22,0,0,10,1,0,10,0,0
10,17,23,0,0,9,1,0,9,0,0
10,18,0,0,0,9,1,0,9,0,0
10,18,1,0,0,9,1,0,9,0,0
10,18,2,0,0,8,1,0,8,0,0
10,18,3,0,0,8,1,0,8,0,0
10,18,4,0,0,8,1,0,8,0,0
10,18,5,0,0,8,1,0,8,0,0
10,18,6,0,0,8,1,0,8,0,0
10,18,7,520,35,11,1,179.643,14.461,538.093,506.662
10,18,8,743,56,14,1,421.604,26.123,1363.088,1309.53
10,18,9,843,67,17,0,628.337,41.325,1959.462,1885.969
10,18,10,894,74,21,0,784.318,51.109,2351.058,2262.677
10,18,11,918,78,25,1,872.962,52.275,2608.804,2509.846
10,18,12,917,80,26,1,882.839,53.808,2617.314,2517.997
10,18,13,901,78,27,2,818.564,49.076,2483.993,2390.234
10,18,14,860,72,27,2,681.828,45.548,2090.852,2012.522
10,18,15,776,62,25,1,487.673,41.109,1489.369,1431.866
10,18,16,597,45,22,1,249.82,30.22,735.914,699.754
10,18,17,0,0,18,1,0,18,0,0
10,18,18,0,0,16,1,0,16,0,0
10,18,19,0,0,15,1,0,15,0,0
10,18,20,0,0,14,1,0,14,0,0
10,18,21,0,0,14,2,0,14,0,0
10,18,22,0,0,13,2,0,13,0,0
10,18,23,0,0,13,2,0,13,0,0
10,19,0,0,0,13,2,0,13,0,0
10,19,1,0,0,12,2,0,12,0,0
10,19,2,0,0,12,2,0,12,0,0
10,19,3,0,0,11,2,0,11,0,0
10,19,4,0,0,11,3,0,11,0,0
10,19,5,0,0,10,3,0,10,0,0
10,19,6,0,0,10,3,0,10,0,0
10,19,7,461,39,12,3,169.228,14.38,512.85,481.997
10,19,8,702,63,15,3,408.565,23.62,1337.788,1285.002
10,19,9,814,75,19,3,620.74,33.158,2016.51,1940.937
10,19,10,870,83,23,5,773.832,37.827,2484.512,2390.731
10,19,11,896,86,25,6,861.011,40.053,2742.432,2637.747
10,19,12,908,82,26,6,874.579,41.411,2767.291,2661.522
10,19,13,896,78,27,6,811.584,41.345,2563.291,2466.246
10,19,14,858,70,26,6,675.244,37.879,2152.431,2071.78
10,19,15,779,59,25,5,483.264,34.336,1524.953,1466.311
10,19,16,606,41,23,4,246.596,28.01,730.378,694.356
10,19,17,0,0,20,3,0,20,0,0
10,19,18,0,0,18,3,0,18,0,0
10,19,19,0,0,17,3,0,17,0,0
10,19,20,0,0,16,4,0,16,0,0
10,19,21,0,0,16,4,0,16,0,0
10,19,22,0,0,15,4,0,15,0,0
10,19,23,0,0,15,4,0,15,0,0
10,20,0,0,0,14,4,0,14,0,0
10,20,1,0,0,14,4,0,14,0,0
10,20,2,0,0,13,4,0,13,0,0
10,20,3,0,0,12,3,0,12,0,0
10,20,4,0,0,11,3,0,11,0,0
10,20,5,0,0,10,2,0,10,0,0
10,20,6,0,0,10,2,0,10,0,0
10,20,7,419,40,12,3,158.779,14.124,484.311,454.104
10,20,8,472,89,14,2,327.051,21.538,1090.579,1045.03
10,20,9,609,114,16,1,533.194,32.156,1744.077,1678.166
10,20,10,597,155,19,1,650.724,39.392,2074.896,1997.163
10,20,11,571,188,21,1,705.683,43.352,2211.328,2128.423
10,20,12,636,169,22,1,749.773,45.759,2320.678,2233.503
10,20,13,793,110,23,1,769.052,47.415,2354.273,2265.764
10,20,14,507,155,24,1,530.838,41.744,1664.34,1601.125
10,20,15,391,118,23,1,343.151,34.243,1095.959,1050.259
10,20,16,193,66,20,1,136.493,23.962,436.972,407.819
10,20,17,0,0,17,1,0,17,0,0
10,20,18,0,0,15,2,0,15,0,0
10,20,19,0,0,14,2,0,14,0,0
10,20,20,0,0,13,2,0,13,0,0
10,20,21,0,0,12,1,0,12,0,0
10,20,22,0,0,11,1,0,11,0,0
10,20,23,0,0,11,1,0,11,0,0
10,21,0,0,0,10,1,0,10,0,0
10,21,1,0,0,10,1,0,10,0,0
10,21,2,0,0,9,1,0,9,0,0
10,21,3,0,0,9,0,0,9,0,0
10,21,4,0,0,9,0,0,9,0,0
10,21,5,0,0,9,0,0,9,0,0
10,21,6,0,0,9,0,0,9,0,0
10,21,7,306,47,11,1,136.142,13.007,428.52,399.552
10,21,8,545,87,14,2,360.431,22.359,1194.057,1145.548
10,21,9,669,111,17,3,566.786,29.815,1873.636,1803.216
10,21,10,740,122,20,4,722.288,35.334,2348.517,2260.237
10,21,11,779,126,22,4,813.425,39.511,2598.044,2499.541
10,21,12,786,127,23,5,827.41,39.161,2648.09,2547.465
10,21,13,777,118,23,5,766.242,38.01,2461.398,2368.565
10,21,14,731,106,23,5,631.174,35.314,2038.981,1962.581
10,21,15,631,88,22,4,435.947,31.372,1399.969,1345.274
10,21,16,422,59,19,3,205.38,23.467,634.9,601.2
10,21,17,0,0,17,2,0,17,0,0
10,21,18,0,0,15,3,0,15,0,0
10,21,19,0,0,15,3,0,15,0,0
10,21,20,0,0,14,3,0,14,0,0
10,21,21,0,0,14,3,0,14,0,0
10,21,22,0,0,13,3,0,13,0,0
10,21,23,0,0,13,3,0,13,0,0
10,22,0,0,0,13,3,0,13,0,0
10,22,1,0,0,13,3,0,13,0,0
10,22,2,0,0,13,3,0,13,0,0
10,22,3,0,0,13,3,0,13,0,0
10,22,4,0,0,13,3,0,13,0,0
10,22,5,0,0,13,3,0,13,0,0
10,22,6,0,0,13,3,0,13,0,0
10,22,7,0,14,14,3,13.251,12.571,48.201,26.915
10,22,8,0,60,14,3,56.972,13.685,206.214,181.9
10,22,9,0,84,15,3,80.012,15.387,287.409,261.448
10,22,10,0,145,16,4,140.96,17.773,500.909,470.327
10,22,11,0,51,17,5,48.451,16.861,172.886,149.231
10,22,12,0,157,18,5,152.669,19.772,537.586,506.167
10,22,13,0,103,18,4,98.437,19.016,347.823,320.597
10,22,14,29,182,18,4,208.546,21.328,728.013,692.049
10,22,15,0,115,18,3,113.223,19.648,398.912,370.59
10,22,16,0,2,17,2,1.89,15.511,6.787,0
10,22,17,0,0,16,1,0,16,0,0
10,22,18,0,0,16,1,0,16,0,0
10,22,19,0,0,16,1,0,16,0,0
10,22,20,0,0,15,2,0,15,0,0
10,22,21,0,0,15,1,0,15,0,0
10,22,22,0,0,14,1,0,14,0,0
10,22,23,0,0,14,1,0,14,0,0
10,23,0,0,0,14,1,0,14,0,0
10,23,1,0,0,14,0,0,14,0,0
10,23,2,0,0,14,0,0,14,0,0
10,23,3,0,0,14,0,0,14,0,0
10,23,4,0,0,14,0,0,14,0,0
10,23,5,0,0,14,0,0,14,0,0
10,23,6,0,0,14,0,0,14,0,0
10,23,7,0,36,15,0,34.824,12.586,126.667,103.907
10,23,8,68,120,17,1,156.496,19.972,542.836,511.296
10,23,9,30,171,19,1,196.796,23.933,678.302,643.557
10,23,10,54,227,21,1,279.326,28.75,942.02,900.546
10,23,11,246,269,22,2,500.165,34.45,1640.224,1577.813
10,23,12,25,231,23,2,251.401,29.666,844.839,805.92
10,23,13,408,215,24,2,575.278,38.268,1847.678,1778.174
10,23,14,719,100,24,2,611.558,40.159,1926.889,1854.571
10,23,15,615,83,23,1,418.388,36.836,1305.722,1253.907
10,23,16,404,54,21,0,192.323,30.346,572.82,540.585
10,23,17,0,0,19,0,0,19,0,0
10,23,18,0,0,18,0,0,18,0,0
10,23,19,0,0,17,0,0,17,0,0
10,23,20,0,0,16,0,0,16,0,0
10,23,21,0,0,16,0,0,16,0,0
10,23,22,0,0,15,0,0,15,0,0
10,23,23,0,0,14,0,0,14,0,0
10,24,0,0,0,14,0,0,14,0,0
10,24,1,0,0,14,0,0,14,0,0
10,24,2,0,0,13,0,0,13,0,0
10,24,3,0,0,13,0,0,13,0,0
10,24,4,0,0,12,0,0,12,0,0
10,24,5,0,0,12,0,0,12,0,0
10,24,6,0,0,12,1,0,12,0,0
10,24,7,216,40,14,2,104.871,14.904,331.046,304.175
10,24,8,0,81,16,3,78.511,16.496,280.611,254.791
10,24,9,0,30,18,3,28.448,17.241,101.335,79.058
10,24,10,0,12,19,3,11.38,17.716,40.448,19.306
10,24,11,72,261,20,4,335.491,25.937,1147.182,1100.026
10,24,12,189,276,21,4,462.245,30.338,1547.011,1487.658
10,24,13,93,247,21,4,333.77,27.835,1130.297,1083.623
10,24,14,0,112,21,4,108.077,22.661,375.521,347.704
10,24,15,149,134,20,3,221.349,24.018,750.597,714.071
10,24,16,0,54,19,3,53.089,19.241,187.393,163.452
10,24,17,0,0,18,3,0,18,0,0
10,24,18,0,0,18,3,0,18,0,0
10,24,19,0,0,18,4,0,18,0,0
10,24,20,0,0,18,4,0,18,0,0
10,24,21,0,0,17,3,0,17,0,0
10,24,22,0,0,17,3,0,17,0,0
10,24,23,0,0,17,3,0,17,0,0
10,25,0,0,0,17,4,0,17,0,0
10,25,1,0,0,17,3,0,17,0,0
10,25,2,0,0,17,3,0,17,0,0
10,25,3,0,0,16,3,0,16,0,0
10,25,4,0,0,16,3,0,16,0,0
10,25,5,0,0,16,3,0,16,0,0
10,25,6,0,0,15,3,0,15,0,0
10,25,7,49,44,15,3,61.291,14.773,210.185,185.792
10,25,8,102,114,16,3,170.678,18.625,592.285,559.595
10,25,9,68,178,17,4,229.25,20.926,799.56,761.802
10,25,10,73,242,18,4,311.568,23.857,1075.018,1029.906
10,25,11,208,284,20,4,485.66,29.793,1629.297,1567.249
10,25,12,220,271,21,5,481.993,29.956,1615.778,1554.177
10,25,13,95,245,20,5,333.122,26.042,1137.653,1090.77
10,25,14,19,169,19,4,180.589,22.222,627.995,594.46
10,25,15,18,119,19,2,127.232,21.239,443.308,414.014
10,25,16,3,56,18,2,56.449,18.094,199.731,175.546
10,25,17,0,0,17,2,0,17,0,0
10,25,18,0,0,17,3,0,17,0,0
10,25,19,0,0,16,4,0,16,0,0
10,25,20,0,0,16,4,0,16,0,0
10,25,21,0,0,16,4,0,16,0,0
10,25,22,0,0,16,4,0,16,0,0
10,25,23,0,0,16,3,0,16,0,0
10,26,0,0,0,15,3,0,15,0,0
10,26,1,0,0,15,3,0,15,0,0
10,26,2,0,0,15,3,0,15,0,0
10,26,3,0,0,15,3,0,15,0,0
10,26,4,0,0,15,3,0,15,0,0
10,26,5,0,0,14,3,0,14,0,0
10,26,6,0,0,14,3,0,14,0,0
10,26,7,335,38,14,3,131.62,15.483,400.218,371.868
10,26,8,152,111,15,3,189.848,18.265,655.219,621.032
10,26,9,771,81,17,3,585.997,29.841,1930.429,1857.984
10,26,10,371,208,19,3,516.167,31.167,1714.847,1649.931
10,26,11,866,92,21,4,830.305,38.483,2663.591,2562.305
10,26,12,866,93,22,3,838.441,42.042,2642.475,2542.09
10,26,13,845,90,23,3,771.081,41.52,2430.581,2339.003
10,26,14,794,83,23,3,632.588,38.231,2008.984,1933.687
10,26,15,693,69,22,2,436.151,33.899,1374.024,1320.13
10,26,16,476,45,19,1,201.188,25.465,601.795,568.881
10,26,17,0,0,16,1,0,16,0,0
10,26,18,0,0,15,1,0,15,0,0
10,26,19,0,0,14,1,0,14,0,0
10,26,20,0,0,13,1,0,13,0,0
10,26,21,0,0,12,1,0,12,0,0
10,26,22,0,0,12,1,0,12,0,0
10,26,23,0,0,11,1,0,11,0,0
10,27,0,0,0,10,1,0,10,0,0
10,27,1,0,0,10,1,0,10,0,0
10,27,2,0,0,9,1,0,9,0,0
10,27,3,0,0,9,2,0,9,0,0
10,27,4,0,0,8,2,0,8,0,0
10,27,5,0,0,8,2,0,8,0,0
10,27,6,0,0,8,2,0,8,0,0
10,27,7,350,36,9,2,132.616,10.607,409.09,380.547
10,27,8,639,65,11,3,371.636,18.653,1239.474,1189.634
10,27,9,396,149,13,3,425,22.544,1457.134,1400.652
10,27,10,223,230,15,3,419.967,24.545,1441.537,1385.546
10,27,11,869,89,17,2,826.543,38.308,2653.465,2552.612
10,27,12,874,88,18,2,830.282,40.573,2635.941,2535.834
10,27,13,851,86,19,1,768.336,43.941,2391.513,2301.513
10,27,14,797,80,19,1,628.676,39.748,1980.473,1906.217
10,27,15,689,68,18,1,431.009,32.413,1366.502,1312.839
10,27,16,460,44,15,1,194.142,21.227,591.614,558.94
10,27,17,0,0,13,1,0,13,0,0
10,27,18,0,0,11,1,0,11,0,0
10,27,19,0,0,10,2,0,10,0,0
10,27,20,0,0,10,2,0,10,0,0
10,27,21,0,0,9,2,0,9,0,0
10,27,22,0,0,8,2,0,8,0,0
10,27,23,0,0,8,2,0,8,0,0
10,28,0,0,0,8,2,0,8,0,0
10,28,1,0,0,7,2,0,7,0,0
10,28,2,0,0,7,2,0,7,0,0
10,28,3,0,0,7,2,0,7,0,0
10,28,4,0,0,8,2,0,8,0,0
10,28,5,0,0,8,3,0,8,0,0
10,28,6,0,0,8,3,0,8,0,0
10,28,7,0,6,9,3,5.672,7.29,21.118,0.328
10,28,8,0,12,10,4,11.358,8.635,42.039,20.867
10,28,9,27,158,11,4,181.242,13.457,655.214,621.027
10,28,10,1,159,13,5,156.866,15.008,564.411,532.373
10,28,11,0,23,15,5,21.826,14.334,78.771,56.918
10,28,12,43,240,16,5,288.324,20.36,1012.031,968.662
10,28,13,309,224,17,5,493.912,25.824,1685.167,1621.253
10,28,14,155,192,18,5,312.644,23.636,1074.86,1029.752
10,28,15,92,125,17,4,182.341,20.197,631.764,598.139
10,28,16,0,47,16,4,46.174,15.888,165.488,141.977
10,28,17,0,0,15,4,0,15,0,0
10,28,18,0,0,14,5,0,14,0,0
10,28,19,0,0,13,5,0,13,0,0
10,28,20,0,0,13,5,0,13,0,0
10,28,21,0,0,12,5,0,12,0,0
10,28,22,0,0,11,5,0,11,0,0
10,28,23,0,0,11,5,0,11,0,0
10,29,0,0,0,11,5,0,11,0,0
10,29,1,0,0,11,5,0,11,0,0
10,29,2,0,0,11,5,0,11,0,0
10,29,3,0,0,11,5,0,11,0,0
10,29,4,0,0,11,5,0,11,0,0
10,29,5,0,0,11,5,0,11,0,0
10,29,6,0,0,11,5,0,11,0,0
10,29,7,0,3,11,5,2.835,9.647,10.446,0
10,29,8,0,45,12,5,42.691,11.449,156.065,132.737
10,29,9,0,72,13,6,68.4,13.035,248.295,223.135
10,29,10,0,108,14,6,103.709,14.706,373.672,345.895
10,29,11,3,172,16,6,171.381,17.973,608.417,575.347
10,29,12,0,69,17,6,65.578,17.205,233.637,208.774
10,29,13,0,131,18,6,126.94,19.164,448.233,418.831
10,29,14,87,187,19,5,254.061,22.903,878.019,838.237
10,29,15,28,116,18,4,134.579,20.031,470.531,440.632
10,29,16,0,44,17,4,43.035,16.732,153.649,130.369
10,29,17,0,0,15,4,0,15,0,0
10,29,18,0,0,15,4,0,15,0,0
10,29,19,0,0,14,4,0,14,0,0
10,29,20,0,0,14,4,0,14,0,0
10,29,21,0,0,14,4,0,14,0,0
10,29,22,0,0,13,3,0,13,0,0
10,29,23,0,0,12,3,0,12,0,0
10,30,0,0,0,11,3,0,11,0,0
10,30,1,0,0,10,3,0,10,0,0
10,30,2,0,0,10,3,0,10,0,0
10,30,3,0,0,9,3,0,9,0,0
10,30,4,0,0,9,2,0,9,0,0
10,30,5,0,0,9,2,0,9,0,0
10,30,6,0,0,9,2,0,9,0,0
10,30,7,331,33,9,2,123.058,10.338,377.984,350.115
10,30,8,633,64,11,2,363.315,19.407,1204.321,1155.513
10,30,9,777,76,13,1,575.675,30.688,1885.228,1814.397
10,30,10,841,84,16,1,731.258,39.022,2329.06,2241.553
10,30,11,825,91,19,1,785.26,44.017,2447.869,2355.588
10,30,12,891,77,20,2,822.857,42.18,2589.851,2491.691
10,30,13,859,74,21,2,746.822,41.363,2353.668,2265.183
10,30,14,507,139,21,2,497.977,34.856,1611.163,1549.714
10,30,15,707,61,20,1,424.185,33.57,1332.145,1279.531
10,30,16,69,51,17,1,76.932,19.427,257.855,232.501
10,30,17,0,0,15,1,0,15,0,0
10,30,18,0,0,14,1,0,14,0,0
10,30,19,0,0,13,1,0,13,0,0
10,30,20,0,0,13,2,0,13,0,0
10,30,21,0,0,13,2,0,13,0,0
10,30,22,0,0,12,2,0,12,0,0
10,30,23,0,0,12,2,0,12,0,0
10,31,0,0,0,11,2,0,11,0,0
10,31,1,0,0,11,2,0,11,0,0
10,31,2,0,0,11,2,0,11,0,0
10,31,3,0,0,11,2,0,11,0,0
10,31,4,0,0,10,2,0,10,0,0
10,31,5,0,0,10,2,0,10,0,0
10,31,6,0,0,11,2,0,11,0,0
10,31,7,1,31,13,2,30.887,11.816,112.507,90.017
10,31,8,0,83,15,3,81.571,15.355,293.053,266.976
10,31,9,0,62,18,4,58.872,17.987,208.999,184.629
10,31,10,0,115,21,4,110.884,22.143,386.203,358.157
10,31,11,107,253,22,4,355.677,28.594,1200.343,1151.651
10,31,12,314,241,22,4,532.565,32.878,1758.813,1692.396
10,31,13,281,223,22,4,469.474,31.889,1555.749,1496.113
10,31,14,223,181,21,3,343.401,28.831,1149.256,1102.041
10,31,15,480,85,20,3,340.658,27.45,1109.891,1063.797
10,31,16,135,54,19,3,103.574,20.776,336.693,309.703
10,31,17,0,0,18,3,0,18,0,0
10,31,18,0,0,-1,1,0,-1,0,0
10,31,19,0,0,-1,1,0,-1,0,0
10,31,20,0,0,-2,1,0,-2,0,0
10,31,21,0,0,-2,1,0,-2,0,0
10,31,22,0,0,-3,0,0,-3,0,0
10,31,23,0,0,-3,0,0,-3,0,0
11,1,0,0,0,-2,0,0,-2,0,0
11,1,1,0,0,-2,0,0,-2,0,0
11,1,2,0,0,-2,0,0,-2,0,0
11,1,3,0,0,-2,0,0,-2,0,0
11,1,4,0,0,-2,0,0,-2,0,0
11,1,5,0,0,-3,0,0,-3,0,0
11,1,6,0,0,-3,0,0,-3,0,0
11,1,7,330,33,-2,0,121.843,0.1,390.256,362.122
11,1,8,683,61,0,1,378.66,10.749,1300.266,1248.615
11,1,9,836,71,2,2,601.555,17.879,2089.001,2010.741
11,1,10,902,78,5,2,758.819,25.65,2577.726,2480.076
11,1,11,927,82,6,2,845.34,29.336,2833.557,2724.872
11,1,12,924,84,6,3,852.269,26.974,2890.209,2778.998
11,1,13,903,81,7,4,783.059,24.51,2678.62,2576.691
11,1,14,854,73,6,4,645.321,20.361,2226.851,2143.347
11,1,15,759,59,5,4,443.156,14.618,1516.882,1458.5
11,1,16,536,36,3,3,199.17,7.316,629.749,596.173
11,1,17,0,0,0,2,0,0,0,0
11,1,18,0,0,0,1,0,0,0,0
11,1,19,0,0,-1,1,0,-1,0,0
11,1,20,0,0,-2,1,0,-2,0,0
11,1,21,0,0,-3,1,0,-3,0,0
11,1,22,0,0,-4,1,0,-4,0,0
11,1,23,0,0,-4,1,0,-4,0,0
11,2,0,0,0,-4,1,0,-4,0,0
11,2,1,0,0,-4,1,0,-4,0,0
11,2,2,0,0,-4,1,0,-4,0,0
11,2,3,0,0,-4,1,0,-4,0,0
11,2,4,0,0,-4,1,0,-4,0,0
11,2,5,0,0,-4,1,0,-4,0,0
11,2,6,0,0,-4,2,0,-4,0,0
11,2,7,397,28,-3,2,132.615,-1.463,418.599,389.849
11,2,8,701,56,-1,2,377.09,7.958,1307.156,1255.298
11,2,9,817,73,1,2,589.972,16.597,2060.134,1982.95
11,2,10,876,82,2,3,746.926,20.003,2604.637,2505.855
11,2,11,902,86,3,2,833.143,26.146,2835.196,2726.438
11,2,12,919,81,4,2,841.82,27.592,2845.943,2736.708
11,2,13,898,78,5,2,773.024,26.797,2615.322,2516.089
11,2,14,846,71,5,2,635.42,22.995,2165.202,2084.065
11,2,15,725,61,4,1,427.031,18.826,1433.925,1378.172
11,2,16,485,37,2,1,187.087,8.118,592.806,560.104
11,2,17,0,0,0,1,0,0,0,0
11,2,18,0,0,0,1,0,0,0,0
11,2,19,0,0,0,1,0,0,0,0
11,2,20,0,0,-1,1,0,-1,0,0
11,2,21,0,0,-2,1,0,-2,0,0
11,2,22,0,0,-3,1,0,-3,0,0
11,2,23,0,0,-3,1,0,-3,0,0
11,3,0,0,0,-3,1,0,-3,0,0
11,3,1,0,0,-3,1,0,-3,0,0
11,3,2,0,0,-3,1,0,-3,0,0
11,3,3,0,0,-3,1,0,-3,0,0
11,3,4,0,0,-3,1,0,-3,0,0
11,3,5,0,0,-3,1,0,-3,0,0
11,3,6,0,0,-2,2,0,-2,0,0
11,3,7,134,29,-1,2,72.25,-1.205,247.239,222.101
11,3,8,492,67,0,3,299.531,5.781,1056.126,1011.54
11,3,9,804,70,3,3,576.411,16.136,2015.88,1940.33
11,3,10,861,79,7,5,729.878,20.835,2534.81,2438.951
11,3,11,882,85,10,6,813.271,24.045,2794.632,2687.665
11,3,12,652,140,11,6,702.554,23.216,2425.835,2334.449
11,3,13,728,103,12,6,680.495,23.691,2337.116,2249.289
11,3,14,458,138,11,5,460.195,19.762,1598.624,1537.588
11,3,15,338,99,10,4,282.703,15.681,977.668,935.235
11,3,16,36,45,8,4,57.628,8.261,206.093,181.782
11,3,17,0,0,7,4,0,7,0,0
11,3,18,0,0,6,4,0,6,0,0
11,3,19,0,0,6,4,0,6,0,0
11,3,20,0,0,5,4,0,5,0,0
11,3,21,0,0,5,4,0,5,0,0
11,3,22,0,0,5,4,0,5,0,0
11,3,23,0,0,4,3,0,4,0,0
11,4,0,0,0,4,3,0,4,0,0
11,4,1,0,0,4,3,0,4,0,0
11,4,2,0,0,4,2,0,4,0,0
11,4,3,0,0,3,2,0,3,0,0
11,4,4,0,0,3,2,0,3,0,0
11,4,5,0,0,2,2,0,2,0,0
11,4,6,0,0,2,2,0,2,0,0
11,4,7,283,27,3,2,105.513,3.783,333.326,306.407
11,4,8,608,59,5,3,339.142,11.819,1157.178,1109.736
11,4,9,750,76,8,3,548.519,20.471,1880.986,1810.305
11,4,10,824,83,10,2,705.205,28.88,2358.009,2269.351
11,4,11,860,86,12,2,794.325,33.573,2607.499,2508.596
11,4,12,863,87,13,2,804.488,35.059,2622.607,2523.065
11,4,13,841,84,14,1,737.573,38.275,2359.079,2270.378
11,4,14,784,76,14,1,597.094,33.949,1930.109,1857.674
11,4,15,667,63,13,0,400.232,31.233,1267.548,1216.876
11,4,16,411,37,10,0,164.642,18.399,500.699,470.121
11,4,17,0,0,8,1,0,8,0,0
11,4,18,0,0,7,1,0,7,0,0
11,4,19,0,0,6,1,0,6,0,0
11,4,20,0,0,5,1,0,5,0,0
11,4,21,0,0,4,1,0,4,0,0
11,4,22,0,0,4,1,0,4,0,0
11,4,23,0,0,4,1,0,4,0,0
11,5,0,0,0,3,1,0,3,0,0
11,5,1,0,0,3,1,0,3,0,0
11,5,2,0,0,3,1,0,3,0,0
11,5,3,0,0,3,1,0,3,0,0
11,5,4,0,0,3,0,0,3,0,0
11,5,5,0,0,3,0,0,3,0,0
11,5,6,0,0,3,0,0,3,0,0
11,5,7,297,25,3,0,106.328,3.951,332.912,306.002
11,5,8,622,57,5,0,341.29,17.43,1133.468,1086.704
11,5,9,765,72,8,0,550.833,29.744,1806.948,1738.868
11,5,10,835,80,11,1,707.152,33.492,2311.591,2224.775
11,5,11,864,84,14,2,792.468,35.443,2577.113,2479.489
11,5,12,872,82,16,2,803.074,37.881,2581.054,2483.264
11,5,13,847,79,17,2,733.685,37.128,2359.479,2270.762
11,5,14,788,72,17,2,592.906,33.341,1921.253,1849.137
11,5,15,673,59,15,1,394.828,28.245,1266.255,1215.622
11,5,16,414,34,12,1,161.535,17.002,491.83,461.453
11,5,17,0,0,9,1,0,9,0,0
11,5,18,0,0,9,1,0,9,0,0
11,5,19,0,0,9,2,0,9,0,0
11,5,20,0,0,9,2,0,9,0,0
11,5,21,0,0,8,3,0,8,0,0
11,5,22,0,0,8,3,0,8,0,0
11,5,23,0,0,8,3,0,8,0,0
11,6,0,0,0,8,3,0,8,0,0
11,6,1,0,0,8,3,0,8,0,0
11,6,2,0,0,7,3,0,7,0,0
11,6,3,0,0,7,3,0,7,0,0
11,6,4,0,0,7,3,0,7,0,0
11,6,5,0,0,7,3,0,7,0,0
11,6,6,0,0,7,3,0,7,0,0
11,6,7,0,17,7,3,16.109,5.52,60.432,38.92
11,6,8,0,81,8,3,80.538,8.188,298.665,272.471
11,6,9,93,161,9,2,226.516,13.517,814.653,776.51
11,6,10,797,88,11,1,686.632,31.448,2266.861,2181.801
11,6,11,846,86,13,1,778.068,37.994,2498.049,2403.712
11,6,12,861,83,15,1,792.927,40.668,2512.566,2417.63
11,6,13,849,76,16,1,729.159,39.868,2312.313,2225.469
11,6,14,800,68,17,1,593.709,36.67,1891.437,1820.385
11,6,15,688,56,16,1,396.967,29.287,1264.885,1214.293
11,6,16,439,32,14,0,165.392,22.271,488.189,457.894
11,6,17,0,0,12,0,0,12,0,0
11,6,18,0,0,11,1,0,11,0,0
11,6,19,0,0,11,1,0,11,0,0
11,6,20,0,0,10,1,0,10,0,0
11,6,21,0,0,10,0,0,10,0,0
11,6,22,0,0,10,0,0,10,0,0
11,6,23,0,0,9,0,0,9,0,0
11,7,0,0,0,9,0,0,9,0,0
11,7,1,0,0,8,0,0,8,0,0
11,7,2,0,0,7,0,0,7,0,0
11,7,3,0,0,6,0,0,6,0,0
11,7,4,0,0,5,1,0,5,0,0
11,7,5,0,0,4,1,0,4,0,0
11,7,6,0,0,3,1,0,3,0,0
11,7,7,0,21,4,1,19.917,1.902,75.881,54.082
11,7,8,233,86,7,2,199.014,10.525,698.499,663.262
11,7,9,792,60,10,2,548.505,23.637,1848.834,1779.289
11,7,10,853,66,13,2,693.306,31.464,2286.896,2201.052
11,7,11,881,68,15,3,775.528,33.503,2544.901,2448.623
11,7,12,889,65,17,3,784.934,35.855,2547.083,2450.714
11,7,13,459,173,17,3,549.086,30.45,1828.014,1759.199
11,7,14,187,170,17,2,305.93,25.27,1040.777,996.617
11,7,15,458,79,16,1,313.12,25.344,1025.129,981.401
11,7,16,433,30,14,1,160.826,18.547,481.324,451.184
11,7,17,0,0,12,2,0,12,0,0
11,7,18,0,0,12,2,0,12,0,0
11,7,19,0,0,11,2,0,11,0,0
11,7,20,0,0,10,3,0,10,0,0
11,7,21,0,0,10,2,0,10,0,0
11,7,22,0,0,10,2,0,10,0,0
11,7,23,0,0,9,2,0,9,0,0
11,8,0,0,0,9,2,0,9,0,0
11,8,1,0,0,8,1,0,8,0,0
11,8,2,0,0,8,1,0,8,0,0
11,8,3,0,0,8,1,0,8,0,0
11,8,4,0,0,7,1,0,7,0,0
11,8,5,0,0,7,1,0,7,0,0
11,8,6,0,0,7,1,0,7,0,0
11,8,7,347,19,8,2,108.699,8.923,323.21,296.504
11,8,8,671,43,11,3,339.139,17.805,1114.857,1068.622
11,8,9,800,55,13,3,541.154,25.214,1808.727,1740.585
11,8,10,861,63,17,3,692.81,33.18,2265.484,2180.479
11,8,11,892,66,20,3,779.008,38.439,2494.05,2399.877
11,8,12,904,64,23,4,792.89,40.173,2517.428,2422.29
11,8,13,889,61,24,3,730.382,41.475,2295.665,2209.477
11,8,14,840,55,24,2,594.836,40.199,1858.82,1788.923
11,8,15,732,46,22,1,402.882,35.325,1241.69,1191.786
11,8,16,477,27,19,1,166.495,24.208,479.367,449.271
11,8,17,0,0,16,1,0,16,0,0
11,8,18,0,0,15,2,0,15,0,0
11,8,19,0,0,15,3,0,15,0,0
11,8,20,0,0,14,4,0,14,0,0
11,8,21,0,0,13,4,0,13,0,0
11,8,22,0,0,12,4,0,12,0,0
11,8,23,0,0,11,3,0,11,0,0
11,9,0,0,0,10,3,0,10,0,0
11,9,1,0,0,9,3,0,9,0,0
11,9,2,0,0,8,3,0,8,0,0
11,9,3,0,0,8,3,0,8,0,0
